Source.Name,Name,Mobile Number,Review Count,Rating,Catagory,Address,Website,Email Id,PlusCode,Closing Hours,latitude,latitude_1,Instagram Profile,Facebook Profile,Linkedin Profile,Twitter Profile,Images Folder,Kecamatan,Kelurahan
PAWN SHOP JAWA TENGAH,Awi Gadai Blok O,895806381200.0,61 reviews,4.9,Pawn shop in the Banguntapan,"Jl. Raya Berbah No.71, Karang Bendo, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55197",https://awigadaijogja.com/,,,Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday 9.00 am–7.00 pm,-78027807.0,1.104170244e+16,https://instagram.com/awigadaijogjaofficial/,,,,,Banguntapan,Banguntapan
PAWN SHOP JAWA TENGAH,Aditama Group Gadai,,3 reviews,2.3,Pawn shop in Yogyakarta,"59VQ+WFG, Glagahsari St, Warungboto, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55164",,,,,-78051974.0,1103887049.0,,,,,,Umbulharjo,Warungboto
PAWN SHOP JAWA TENGAH,Pegadaian Ngupasan,274513549.0,52 reviews,4.1,Pawn shop in Yogyakarta,"Jl. Gadean No.3, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-77984921.0,1103632823.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Gondomanan,Ngupasan
PAWN SHOP JAWA TENGAH,Mitra Bersama Kita,81229574666.0,1 review,5.0,Pawn shop in Depok,"Jalan Klebangan Blok CT VIII B No. 20 RT.08/RW.02, Karang Gayam, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,,-77657241.0,1.103866536e+16,,,,,,Depok,Caturtunggal
PAWN SHOP JAWA TENGAH,Pegadaian Lempuyangan,274513179.0,127 reviews,3.5,Pawn shop in Yogyakarta,"Jl. Mas Suharto No.49, Tegal Panggung, Kec. Danurejan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55212",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed,-7793319899999999.0,1103727095.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Danurejan,Tegal Panggung
PAWN SHOP JAWA TENGAH,AWI GADAI CEBONGAN,89617641030.0,88 reviews,5.0,Pawn shop in Indonesia,"Jalan Kebon Agung , Getas, Gandekan, Tlogodadi, Cebongan, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55286",https://www.awigadaijogja.com/,,,Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday 10.00 am–7.00 pm,-7734451000000001.0,1.103405457e+16,https://www.instagram.com/awigadaijogjaofficial/,,,,,Mlati,Cebongan
PAWN SHOP JAWA TENGAH,Pegadaian Syariah Kusumanegara,274450148.0,50 reviews,4.1,Pawn shop in Yogyakarta,"Jl. Kusumanegara No.91, Semaki, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55165",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed,-78018024.0,1103871594.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Umbulharjo,Semaki
PAWN SHOP JAWA TENGAH,,,,,,,tel:081213531533,,,,-78155952.0,1103862473.0,,,,,,,
PAWN SHOP JAWA TENGAH,Gadai Startech Jakal,85728204406.0,55 reviews,4.9,Pawn shop in Depok,"Kaliurang St Blk. B No.18A KM 6,5, Kentungan, seberang, K24 Kentungan, Sleman Regency, Special Region of Yogyakarta 55283",,,,,-7.7500252e+16,1103860448.0,,,,,,K24 Kentungan,Seberang
PAWN SHOP JAWA TENGAH,Gadai Startech Seturan,85729431514.0,75 reviews,4.9,Pawn shop in Depok,"Jl. Selokan Mataram, Pringgolayan, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–3.00 pm Sunday Closed,-7767877899999999.0,1104002045.0,,,,,,Depok,Condongcatur
PAWN SHOP JAWA TENGAH,Gadai KR MANDIRI,81391786046.0,19 reviews,4.9,Mortgage lender in Sidomulyo,"NGLARANG LOR RT.01/RW.10 SIDOARUM GODEAN SLEMAN YOGJAKARTA Cokrobedok, Besi, Sidoarum, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55294",http://www.krmandiri.com/,,,Monday 8.00 am–8.00 pm Tuesday 8.00 am–8.00 pm Wednesday 8.00 am–8.00 pm Thursday 8.00 am–8.00 pm Friday 8.00 am–8.00 pm Saturday 8.00 am–8.00 pm Sunday Closed,-77723378.0,1103268853.0,,,,,,Godean,Sidoarum
PAWN SHOP JAWA TENGAH,Raja Gadai Wates,85183084627.0,30 reviews,5.0,"Pawn shop in Wates, Kulon Progo","Jl. Brigjen Katamso No.Rt. 39/18, Gadingan, Wates, Kec. Wates, Kulon Promo, Daerah Istimewa Yogyakarta 55651",https://rajagadai.id/,,,,-7864784199999999.0,1101572705.0,,,,,,Wates,Wates
PAWN SHOP JAWA TENGAH,Agen Pegadaian Amir Gold,87812098777.0,23 reviews,5.0,Jewelry store in the Banguntapan,"Jl. Wonocatur No.14, Wonocatur, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55191",,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-78164149.0,1103843206.0,https://www.instagram.com/amir.gold99/,,,,,Banguntapan,Banguntapan
PAWN SHOP JAWA TENGAH,Pegadaian Sentul,274375806.0,40 reviews,3.3,Pawn shop in Yogyakarta,"Jl. Surokarsan No.56, Wirogunan, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55151",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7802456899999999.0,1104035246.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Mergangsan,Wirogunan
PAWN SHOP JAWA TENGAH,Awi Gadai Sidorejo,89512386964.0,53 reviews,4.9,Pawn shop in Indonesia,"Jl. Raya Selomartani, Sanggrahan, Selomartani, Kec. Kalasan, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55571",https://awigadaijogja.com/,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–5.00 pm Sunday Closed,-78043343.0,1104023589.0,https://instagram.com/awigadaijogjaofficial/,,,,,Kalasan,Selomartani
PAWN SHOP JAWA TENGAH,Raja Gadai Wonosari,85183066347.0,27 reviews,5.0,Pawn shop in Wonosari,"Jl. Mgr Sugiyono Pranojo, RT.01/RW.05, Baleharjo, Kec. Wonosari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881",https://rajagadai.id/,,,Monday 8.00 am–9.00 pm Tuesday 8.00 am–9.00 pm Wednesday 8.00 am–9.00 pm Thursday 8.00 am–9.00 pm Friday 8.00 am–9.00 pm Saturday 8.00 am–9.00 pm Sunday 8.00 am–9.00 pm,-7730295099999999.0,1104528485.0,,,,,,Wonosari,Baleharjo
PAWN SHOP JAWA TENGAH,Parasell,2743251110.0,,,,"Kaliurang St No.8, Tambakan, Sinduharjo, Ngaglik, Sleman Regency, Special Region of Yogyakarta 55283",,,,Monday 11.00 am–5.00 pm Tuesday 11.00 am–5.00 pm Wednesday 11.00 am–5.00 pm Thursday 11.00 am–5.00 pm Friday 11.00 am–5.00 pm Saturday 11.00 am–5.00 pm Sunday 11.00 am–5.00 pm,-77974687.0,1103666473.0,,,,,,Ngaglik,Sinduharjo
PAWN SHOP JAWA TENGAH,Pawn Shop Maguwo,274487461.0,12 reviews,4.0,Pawn shop in Indonesia,"Jl. Laksda Adisucipto No.KM 8.3, Kalongan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282",,,,Monday 7.30 am–2.30 pm Tuesday 7.30 am–2.30 pm Wednesday 7.30 am–2.30 pm Thursday 7.30 am–2.30 pm Friday 7.30 am–2.30 pm Saturday 7.30 am–12.00 pm Sunday Closed,-79702716.0,1106049979.0,,,,,,Depok,Maguwoharjo
PAWN SHOP JAWA TENGAH,Awi Gadai Babadan,89687974348.0,94 reviews,4.8,Pawn shop in Indonesia,"Babadan, Wedomartani, Ngemplak, Sleman Regency, Special Region of Yogyakarta 55584",https://awigadaijogja.com/,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–5.00 pm Sunday Closed,-7737337500000001.0,1103935315.0,https://instagram.com/awigadaijogjaofficial/,,,,,Ngemplak,Wedomartani
PAWN SHOP JAWA TENGAH,Pegadaian Wirobrajan Baru,274374858.0,30 reviews,3.9,Pawn shop in Yogyakarta,"Jl. Kapten Piere Tendean No.39A, Wirobrajan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55252",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-77835706.0,1.104253089e+16,,,,,,Wirobrajan,Jl. Kapten Piere Tendean No.39A
PAWN SHOP JAWA TENGAH,Gadai Startech Tajem,82110010605.0,12 reviews,5.0,Pawn shop in Indonesia,"Bank BCA/Mandiri, Jl. Raya Tajem No.234, meter utara No.50, Denokan, Maguwoharjo, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282",,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–3.00 pm Sunday Closed,-77240064.0,1.104350447e+16,,,,,,Depok,Maguwoharjo
PAWN SHOP JAWA TENGAH,Gadai Startech Godean,85293930044.0,63 reviews,4.6,Pawn shop in Indonesia,"Jl. Godean.104 Nogotirto Gamping, 100, M Barat, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55243",,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–3.00 pm Sunday Closed,-77794674.0,1103427612.0,,,,,,Godean,M Barat
PAWN SHOP JAWA TENGAH,Amadeus (All In One Solution) Gadai,2742803894.0,3 reviews,5.0,Pawn shop in Depok,"6CJ3+44H, Jl. Selokan Mataram, Dabag, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55232",,,,Monday 9.00 am–6.00 pm Tuesday 9.00 am–6.00 pm Wednesday 9.00 am–6.00 pm Thursday 9.00 am–6.00 pm Friday 9.00 am–6.00 pm Saturday 9.00 am–6.00 pm Sunday Closed,-7769681999999999.0,1104028494.0,,,,,,Depok,Condongcatur
PAWN SHOP JAWA TENGAH,Pegadaian UPS Pasar Bantengan,2748396047.0,2 reviews,4.5,Pawn shop in Yogyakarta,"Ruko Ps Bantengan, Wonocatur, Banguntapan, Muja Muju, Umbulharjo, Yogyakarta City, Special Region of Yogyakarta 55165",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7798508999999999.0,1.103919738e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Umbulharjo,Muja Muju
PAWN SHOP JAWA TENGAH,Lkm Sedasa,2746999777.0,,,,"7CMQ+H6Q, Sawahan Lor, Wedomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55282",,,,Monday 9.00 am–2.00 pm Tuesday 9.00 am–2.00 pm Wednesday 9.00 am–2.00 pm Thursday 9.00 am–2.00 pm Friday 9.00 am–2.00 pm Saturday 9.00 am–12.00 pm Sunday Closed,-77160462.0,1.104380852e+16,,,,,,Ngemplak,Wedomartani
PAWN SHOP JAWA TENGAH,GADAI KITA SYARIAH SLEMAN YOGYAKARTA,8122696969.0,,,,"Jl. Magelang No.KM 8, Glondong, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55285",,,,,-7734086999999999.0,1103629227.0,,,,,,Mlati,Sendangadi
PAWN SHOP JAWA TENGAH,Awi Gadai Pangukan,89507334819.0,114 reviews,4.9,Pawn shop in Indonesia,"Jl. Dr. Radjimin Kios No.8, Paten, Tridadi, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55511",http://awigadaijogja.com/,,,Monday 9.00 am–6.00 pm Tuesday 9.00 am–6.00 pm Wednesday 9.00 am–6.00 pm Thursday 9.00 am–6.00 pm Friday 9.00 am–6.00 pm Saturday 9.00 am–6.00 pm Sunday Closed,-7710878600000001.0,1.103458329e+16,https://instagram.com/awigadaijogjaofficial/,,,,,Ngemplak,Tridadi
PAWN SHOP JAWA TENGAH,Pegadaian Dongkelan,,6 reviews,5.0,Pawn shop in Yogyakarta,"Jl. Bantul Utara Ps. Pasty No.120, Gedongkiwo, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143",,,,,-7823111699999999.0,1103548407.0,,,,,,Mantrijeron,Gedongkiwo
PAWN SHOP JAWA TENGAH,Gadai Startech Concat,82144995800.0,1 review,5.0,Pawn shop in Depok,"Jl. Nusa Indah No.42, Ngringin, Condongcatur, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55283",,,,Monday 8.00 am–5.00 pm Tuesday 8.00 am–5.00 pm Wednesday 8.00 am–5.00 pm Thursday 8.00 am–5.00 pm Friday 8.00 am–5.00 pm Saturday 8.00 am–3.00 pm Sunday Closed,-7.7577512e+16,1.104089876e+16,,,,,,Depok,Condongcatur
PAWN SHOP JAWA TENGAH,Pegadaian UPS Terban,,11 reviews,3.2,Pawn shop in Yogyakarta,"Jl. C. Simanjuntak No.12, Terban, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55225",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7780792699999999.0,1103726368.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Gondokusuman,Terban
PAWN SHOP JAWA TENGAH,Pegadaian UPS Bareng Klaten,81393821834.0,,,,"Jl. Vetersan No.69, Bareng, Notoprajan, Ngampilan, Yogyakarta City, Special Region of Yogyakarta 55262",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7.802825e+16,1.103591803e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Ngampilan,Notoprajan
PAWN SHOP JAWA TENGAH,Pegadaian Tugukulon,274512980.0,59 reviews,3.6,Pawn shop in Yogyakarta,"Jl. Magelang No.5, Tegalrejo, Kec. Tegalrejo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55231",,,,Monday 7.30 am–2.30 pm Tuesday 7.30 am–2.30 pm Wednesday 7.30 am–2.30 pm Thursday 7.30 am–2.30 pm Friday 7.30 am–2.30 pm Saturday 7.30 am–12.00 pm Sunday Closed,-7778358499999999.0,1103608967.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tegalrejo,Tegalrejo
PAWN SHOP JAWA TENGAH,Pegadaian UPC Monjali,274511056.0,82 reviews,4.8,Pawn shop in Indonesia,"Monjali St No.154A, Kutu Dukuh, Bumijo, Jetis, Yogyakarta City, Special Region of Yogyakarta 55231",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed,-7766449799999998.0,1103691729.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Jetis,Bumijo
PAWN SHOP JAWA TENGAH,Awi Gadai Jangkang,89677931200.0,47 reviews,5.0,Pawn shop in Indonesia,"Jl. Jangkang Timur, Jangkang, Widodomartani, Kec. Ngemplak, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55584",https://awigadaijogja.com/,,,Monday 8.00 am–6.00 pm Tuesday 8.00 am–6.00 pm Wednesday 8.00 am–6.00 pm Thursday 8.00 am–6.00 pm Friday 8.00 am–6.00 pm Saturday 8.00 am–6.00 pm Sunday 1.00–7.00 pm,-77016883.0,110447499.0,https://instagram.com/awigadaijogjaofficial/,,,,,Ngemplak,Widodomartani
PAWN SHOP JAWA TENGAH,Gadai Bpkb Mobil & Motor,,,,,"Jl. Sisingamangaraja Jl. Salakan Utara No.125, Salakan, Brontokusuman, Kec. Mergangsan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55153",,,,,-7824234000000001.0,1103734199.0,,,,,,Mergangsan,Brontokusuman
PAWN SHOP JAWA TENGAH,Pegadaian UPC Stan Depok,,3 reviews,3.7,Pawn shop in Yogyakarta,"Jl. Pabringan, Ngupasan, Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7.7999451e+16,1103651385.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Yogyakarta,Ngupasan
PAWN SHOP JAWA TENGAH,Pegadaian UPC Ambarukmo,274484147.0,44 reviews,3.8,Pawn shop in Depok,"Jl. Laksda Adisucipto No.12, Ambarukmo, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,Monday 8.00 am–2.30 pm Tuesday 8.00 am–2.30 pm Wednesday 8.00 am–2.30 pm Thursday 8.00 am–2.30 pm Friday 8.00 am–2.30 pm Saturday 8.00–11.30 am Sunday Closed,-77834297.0,1104035134.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Depok,Caturtunggal
PAWN SHOP JAWA TENGAH,Pegadaian UPC Menteri Supeno,274380751.0,9 reviews,3.9,Pawn shop in Yogyakarta,"Jl. Menteri Supeno No.110B, Sorosutan, Kec. Umbulharjo, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55162",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7817955799999999.0,1.103912387e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Umbulharjo,Sorosutan
PAWN SHOP JAWA TENGAH,Pegadaian UPC Lor Tvri,274623506.0,65 reviews,4.5,Pawn shop in Indonesia,"Jalan Magelang Km. 5,6 No. 58, Kutu Tegal, Sindoati, Mlati, Kutu Tegal, Sinduadi, Kec. Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-7.7552748e+16,1.103619137e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Sleman,Sinduadi
PAWN SHOP JAWA TENGAH,Pegadaian UPC Gading,274414090.0,11 reviews,3.6,Pawn shop in Yogyakarta,"Jl. Mayjend Sutoyo No.46.A, Mantrijeron, Kec. Mantrijeron, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55143",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-78144849.0,1.103653548e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Mantrijeron,Mantrijeron
PAWN SHOP JAWA TENGAH,Pegadaian Syariah Ngampilan,274513922.0,18 reviews,4.4,Pawn shop in Yogyakarta,"Jl. Letjen Suprapto No.47, Ngampilan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55261",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00–11.45 am Sunday Closed,-77976796.0,110356437.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Ngampilan,Jl. Letjen Suprapto No.47
PAWN SHOP JAWA TENGAH,Pegadaian Babarsari,274484520.0,48 reviews,3.3,Pawn shop in Depok,"Jl. Babarsari, Tambak Bayan, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281",,,,Monday 8.00 am–2.30 pm Tuesday 8.00 am–2.30 pm Wednesday 8.00 am–2.30 pm Thursday 8.00 am–2.30 pm Friday 8.00 am–2.30 pm Saturday 8.00–11.30 am Sunday Closed,-7773965799999999.0,1.104133431e+16,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Depok,Caturtunggal
PAWN SHOP JAWA TENGAH,Pegadaian Tlagareja,274621105.0,67 reviews,4.6,Pawn shop in Indonesia,"Jl. Ngapak - Kentheng No.18a, Kwarasan, Nogotirto, Kec. Gamping, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55592",,,,Monday 8.00 am–2.30 pm Tuesday 8.00 am–2.30 pm Wednesday 8.00 am–2.30 pm Thursday 8.00 am–2.30 pm Friday 8.00 am–2.30 pm Saturday 8.00 am–12.00 pm Sunday Closed,-77804135.0,1103460236.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Gamping,Nogotirto
PAWN SHOP JAWA TENGAH,Pegadaian Jogoyudan,274773416.0,56 reviews,3.9,"Pawn shop in Wates, Kulon Progo","Jl. Diponegoro No.45, Jogoyudan, Wates, Kec. Wates, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55611",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 7.30 am–12.00 pm Sunday Closed,-7.8600643e+16,1101594526.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Wates,Wates
PAWN SHOP JAWA TENGAH,Pegadaian Godean,274798046.0,40 reviews,3.9,Pawn shop in Sidomulyo,"Jl. Ngapak - Kentheng No.60, Jetis, Sidoagung, Kec. Godean, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55264",,,,Monday 7.30 am–3.00 pm Tuesday 7.30 am–3.00 pm Wednesday 7.30 am–3.00 pm Thursday 7.30 am–3.00 pm Friday 7.30 am–3.00 pm Saturday 7.30 am–12.30 pm Sunday Closed,-7767039699999999.0,1102916609.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Godean,Sidoagung
PAWN SHOP JAWA TENGAH,Pegadaian Kasih Mandiri,81314678341.0,2 reviews,3.0,Pawn shop in the Banguntapan,"Jl. Raya Janti No.336, RW.27, Modalan, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198",,,,,-78080788.0,1.103608371e+16,,,,,,Banguntapan,Banguntapan
PAWN SHOP JAWA TENGAH,Pegadaian Tempel,2744362889.0,104 reviews,4.4,Pawn shop in Indonesia,"Pegadaian Tempel, Lodoyong, Jl Magelang Km 19, 55552, Wonokerso, Lumbungrejo, Kec. Tempel, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55552",https://pegadaian.co.id/,,,Monday 8.00 am–2.30 pm Tuesday 8.00 am–2.30 pm Wednesday 8.00 am–2.30 pm Thursday 8.00 am–2.30 pm Friday 8.00 am–2.30 pm Saturday 8.00–11.30 am Sunday Closed,-7777428.0,1103736635.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Tempel,Lumbungrejo
PAWN SHOP JAWA TENGAH,Pegadaian Basen,274371245.0,90 reviews,3.9,Pawn shop in Yogyakarta,"Jl. Kemasan No.20, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172",,,,"Monday 7.30 am–12.00 pm, 12.30–2.30 pm Tuesday 7.30 am–12.00 pm, 12.30–2.30 pm Wednesday 7.30 am–12.00 pm, 12.30–2.30 pm Thursday 7.30 am–12.00 pm, 12.30–2.30 pm Friday 7.30–11.30 am, 12.30–2.30 pm Saturday 8.00 am–12.00 pm Sunday Closed",-7648887299999999.0,1103248306.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Kotagede,Prenggan
PAWN SHOP JAWA TENGAH,Pegadaian Unit Janti,81125247555.0,10 reviews,4.4,Pawn shop in the Banguntapan,"Jl. Maguwo No.138, Wonocatur, Banguntapan, Kec. Banguntapan, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55198",,,,Monday 8.00 am–3.00 pm Tuesday 8.00 am–3.00 pm Wednesday 8.00 am–3.00 pm Thursday 8.00 am–3.00 pm Friday 8.00 am–3.00 pm Saturday 8.00 am–12.00 pm Sunday Closed,-78229832.0,1104005426.0,https://www.instagram.com/pegadaian_id/,https://www.facebook.com/PegadaianPersero,,,,Banguntapan,Banguntapan
